target_id	length	eff_length	est_counts	tpm
ENST00000428785.1	349	68.7484	1	1.09651
ENST00000437057.1	400	118.491	1	0.63619
ENST00000413833.1	1054	758.822	0	0
ENST00000443554.1	1059	833.349	50.8101	4.59618
ENST00000438640.1	422	139.786	0	0
ENST00000423023.2	376	95.3767	1	0.790373
ENST00000422148.2	444	161.561	130.046	60.6784
ENST00000620617.1	1191	1729.11	146	6.3651
ENST00000623873.1	1513	1117.22	7	0.472316
ENST00000455848.1	431	148.715	0	0
ENST00000569603.1	412	129.986	25	14.4983
ENST00000624851.1	1594	1298.82	0	0
ENST00000615483.4	511	228.196	19.3422	6.38957
ENST00000618162.1	580	327.887	5.31913	1.2229
ENST00000610494.1	4412	4370.38	779.443	13.4443
ENST00000625156.1	1716	2026.19	88.059	3.27618
ENST00000619006.1	500	217.24	44	15.2682
ENST00000422510.1	632	346.13	0	0
ENST00000443719.1	405	123.227	0	0
ENST00000434601.7	960	707.815	74.3629	7.91973
ENST00000608957.5	869	694.058	42.7285	4.64084
ENST00000423575.5	699	367.363	1.13103	0.232088
ENST00000411525.1	664	425.708	7.77755	1.37723
ENST00000417513.1	440	157.624	58	27.7382
ENST00000413124.2	654	364.371	0	0
ENST00000624644.1	453	170.512	0	0
ENST00000631321.1	2412	2322.91	147.5	4.78668
ENST00000611481.1	588	304.511	0	0
ENST00000616974.1	2143	1887.16	362.409	14.4765
ENST00000577004.1	1177	1209.38	113.294	7.06188
ENST00000575845.1	585	319.726	25.8533	6.09552
ENST00000635091.1	463	180.46	0	0
ENST00000414345.2	264	42.0597	0	0
ENST00000443092.2	2234	1938.82	0	0
ENST00000575689.4	722	508.575	4.98358	0.738686
ENST00000576696.2	1308	1509.29	3.01642	0.150658
ENST00000443778.2	2087	1756.12	82.8113	3.55476
ENST00000425800.1	552	268.737	281.515	78.9672
ENST00000382133.8	805	534.625	187	26.3674
ENST00000435039.3	542	329.132	0	0
ENST00000417034.1	468	185.406	0	0
ENST00000439928.2	1721	1614.2	15	0.700499
ENST00000430733.1	433	150.685	0	0
ENST00000449656.1	470	187.406	0	0
ENST00000561557.1	570	350.49	55.3239	11.899
ENST00000453498.1	1710	1358.3	867.164	48.1261
ENST00000624309.1	274	26.0471	0	0
ENST00000413501.1	1147	944.016	36	2.87473
ENST00000457628.1	771	465.177	28	4.53747
ENST00000623176.1	255	69.882	0	0
ENST00000435725.2	302	28.7329	0	0
ENST00000568856.2	1315	1328.56	5	0.283701
ENST00000439079.1	435	152.655	0	0
ENST00000621997.1	464	181.424	30	12.4652
ENST00000586418.5	629	494.355	47.6788	7.27045
ENST00000627315.2	399	117.55	0	0
ENST00000630958.2	549	265.737	0	0
ENST00000626779.2	381	100.219	80.6984	60.6998
ENST00000626038.2	346	65.7892	0	0
ENST00000413063.5	696	403.64	0	0
ENST00000625894.1	203	85.8275	0	0
ENST00000585599.2	886	646.944	58.3861	6.80326
ENST00000440657.1	268	33.026	0	0
ENST00000452222.1	279	23.5103	4	12.8256
ENST00000610335.4	626	349.741	1	0.21554
ENST00000620494.1	573	323.568	196.647	45.8138
ENST00000444744.1	420	137.814	2	1.09398
ENST00000431171.1	580	296.57	0	0
ENST00000611364.1	862	716.409	42.7227	4.49544
ENST00000499662.2	1477	1516.35	8	0.397707
ENST00000567234.1	1845	1549.82	0	0
ENST00000563843.1	1351	1108.96	210	14.2751
ENST00000623899.1	1635	1339.82	0	0
ENST00000434779.5	720	427.478	0	0
ENST00000417624.5	646	357.954	0	0
ENST00000452602.1	651	361.902	0	0
ENST00000587588.3	1145	849.822	0	0
ENST00000323380.7	1992	2129.22	1	0.0354042
ENST00000626029.1	732	439.269	0	0
ENST00000453470.2	913	618.135	0	0
ENST00000450264.1	575	291.57	0	0
ENST00000400540.5	1031	735.822	0	0
ENST00000481738.1	575	291.57	0	0
ENST00000585222.1	1780	1484.82	0	0
ENST00000413591.1	2618	2322.82	0	0
ENST00000432770.1	480	197.406	6.02529	2.30087
ENST00000437721.1	6852	10034.9	9	0.0676086
ENST00000435044.1	374	93.4433	0	0
ENST00000623049.1	439	156.624	0	0
ENST00000412722.1	430	147.73	2	1.02056
ENST00000447147.5	1589	1259.2	115.917	6.93949
ENST00000420210.5	508	225.196	23.9196	8.00695
ENST00000417079.5	1045	779.179	28.155	2.7239
ENST00000429808.5	593	373.786	126.684	25.549
ENST00000420219.5	1056	905.075	400.225	33.3345
ENST00000450327.5	424	141.758	0	0
ENST00000452659.5	469	306.897	171.643	42.1607
ENST00000444319.1	276	24.5741	6.18715	18.9796
ENST00000416261.1	539	351.125	69.6493	14.953
ENST00000623911.1	2496	2200.82	0	0
ENST00000420694.1	448	165.529	15	6.83112
ENST00000414407.1	906	771.989	26	2.53885
ENST00000592950.5	747	499.777	0	0
ENST00000585870.5	2053	1757.82	0	0
ENST00000588726.5	841	546.248	0	0
ENST00000590344.5	768	461.424	2	0.326741
ENST00000593246.5	797	502.297	0	0
ENST00000590721.5	591	307.511	63.8503	15.6523
ENST00000451495.6	650	361.007	0	0
ENST00000586973.5	712	419.56	0	0
ENST00000586464.5	851	556.248	0	0
ENST00000588425.5	1833	1483.86	33.6044	1.70717
ENST00000585582.1	853	558.248	0	0
ENST00000411835.6	1203	907.822	0	0
ENST00000589840.1	865	570.248	0	0
ENST00000429200.2	683	390.906	0	0
ENST00000587596.5	356	75.6971	0	0
ENST00000591131.1	1131	835.822	0	0
ENST00000591300.1	815	520.248	0	0
ENST00000440633.1	411	128.999	1	0.584368
ENST00000433788.1	337	57.0164	0	0
ENST00000415283.1	399	117.55	0	0
ENST00000622001.1	565	281.627	0	0
ENST00000624392.1	1622	1326.82	0	0
ENST00000441659.1	149	56.6263	0	0
ENST00000428419.1	1115	1260.24	71.252	4.26205
ENST00000461502.1	764	496.537	365	55.4135
ENST00000629393.1	4890	4192.64	166	2.98466
ENST00000617901.1	5305	4212.89	101.996	1.82506
ENST00000421002.1	903	584.087	2	0.258123
ENST00000456087.1	452	169.512	12	5.33647
ENST00000628131.2	940	644.955	0	0
ENST00000609233.5	897	602.135	0	0
ENST00000608539.5	715	422.56	0	0
ENST00000608315.5	866	571.248	0	0
ENST00000609615.5	1320	1024.82	0	0
ENST00000609137.5	882	587.193	0	0
ENST00000609995.5	754	459.934	0	0
ENST00000609108.5	746	452.196	0	0
ENST00000607944.5	762	467.711	0	0
ENST00000608205.5	745	451.283	0	0
ENST00000609167.5	745	451.283	0	0
ENST00000608175.5	761	466.711	0	0
ENST00000608803.5	560	276.683	0	0
ENST00000608197.5	604	320.293	0	0
ENST00000607935.5	733	440.184	0	0
ENST00000609608.5	865	570.248	0	0
ENST00000609335.5	855	560.248	0	0
ENST00000608060.5	774	479.437	0	0
ENST00000609588.5	982	686.889	0	0
ENST00000609536.5	942	646.955	0	0
ENST00000610218.5	791	496.297	0	0
ENST00000609063.5	821	526.248	0	0
ENST00000609343.5	655	365.3	0	0
ENST00000609997.5	851	556.248	0	0
ENST00000609788.5	1225	800.036	46.9309	4.42205
ENST00000608695.5	750	455.934	0	0
ENST00000608496.5	787	492.297	0	0
ENST00000609351.5	922	627.016	0	0
ENST00000609790.5	757	462.845	0	0
ENST00000608981.5	731	438.269	0	0
ENST00000610879.4	779	484.345	0	0
ENST00000609061.2	1023	727.822	0	0
ENST00000590747.5	609	325.166	0	0
ENST00000585861.5	713	420.56	0	0
ENST00000589800.5	793	498.297	0	0
ENST00000586727.5	894	599.135	0	0
ENST00000589816.5	731	438.269	0	0
ENST00000587441.5	812	517.248	0	0
ENST00000590997.5	768	473.62	0	0
ENST00000588966.5	900	605.135	0	0
ENST00000590003.5	814	519.248	0	0
ENST00000586424.5	765	470.666	0	0
ENST00000591781.5	742	448.457	0	0
ENST00000589472.5	859	564.248	0	0
ENST00000588660.5	646	357.954	0	0
ENST00000592544.5	574	290.57	0	0
ENST00000590434.5	560	276.683	0	0
ENST00000589122.1	450	167.512	0	0
ENST00000443576.3	644	356.303	0	0
ENST00000612824.1	501	218.24	17.4907	6.04155
ENST00000454681.2	892	780.523	25.2636	2.43996
ENST00000437698.1	355	74.7198	0	0
ENST00000445227.1	420	137.814	0	0
ENST00000442716.1	385	104.066	1	0.72438
ENST00000452207.1	382	101.179	6	4.47029
ENST00000621575.1	4636	4357.75	966.277	16.7153
ENST00000624765.1	724	313.705	16	3.84478
ENST00000605909.1	573	289.57	0	0
ENST00000440160.1	394	112.804	0	0
ENST00000428706.1	413	130.96	0	0
ENST00000606365.1	273	26.7188	9	25.3921
ENST00000568811.1	2243	1947.82	0	0
ENST00000422430.1	376	95.3767	0	0
ENST00000456848.1	643	355.442	0	0
ENST00000488319.5	556	272.737	13.7332	3.79579
ENST00000379848.5	508	225.196	2.46179	0.824069
ENST00000493739.2	566	299.835	1.80498	0.453801
ENST00000437983.2	504	221.196	0	0
ENST00000624379.1	3752	3186.01	50	1.18303
ENST00000414480.1	511	228.196	9	2.97309
ENST00000612438.1	3314	3464.22	328.831	7.15552
ENST00000617568.1	4959	4667.31	152.162	2.45761
ENST00000434565.5	521	238.058	4	1.26663
ENST00000454060.1	525	241.987	0	0
ENST00000451826.1	498	215.261	0	0
ENST00000623378.1	1080	654.859	4	0.460454
ENST00000414161.1	791	496.297	0	0
ENST00000441430.1	435	152.655	0	0
ENST00000448887.1	465	182.424	5	2.06615
ENST00000618106.4	716	423.56	0	0
ENST00000614005.1	640	353.032	34.1364	7.28914
ENST00000615947.1	3541	3349.19	599.425	13.4918
ENST00000455241.1	834	539.248	0	0
ENST00000617777.1	2551	2255.82	0	0
ENST00000400432.3	444	161.561	4	1.86637
ENST00000616706.4	2088	2064	19.7776	0.722334
ENST00000542632.5	1973	1900.53	0	0
ENST00000400430.6	702	409.601	0	0
ENST00000400431.2	183	73.6279	0	0
ENST00000615137.1	483	200.386	33.7278	12.688
ENST00000619407.4	1910	1324.37	314.166	17.8824
ENST00000620300.4	613	432.586	79.0789	13.7804
ENST00000615685.4	515	232.128	43.1536	14.014
ENST00000616251.1	605	346.983	7.86548	1.7088
ENST00000614652.1	497	214.283	14	4.9251
ENST00000612345.4	474	191.406	0	0
ENST00000611103.1	2079	1678.85	3	0.134705
ENST00000413246.1	363	82.6489	9	8.2088
ENST00000604485.1	760	367.238	19	3.90014
ENST00000415620.1	227	94.1602	0	0
ENST00000425609.1	547	263.737	0	0
ENST00000434273.2	609	325.166	0	0
ENST00000444442.1	3907	3770.64	30.3161	0.606084
ENST00000604480.1	262	46.8973	0	0
ENST00000613918.1	449	166.512	0	0
ENST00000624472.1	458	175.478	366	157.229
ENST00000620454.4	534	250.865	0	0
ENST00000585327.5	467	184.406	0	0
ENST00000439707.6	2521	2225.82	0	0
ENST00000629019.2	595	311.48	0	0
ENST00000587571.5	920	625.016	0	0
ENST00000613822.4	690	397.64	0	0
ENST00000616953.4	686	393.793	0	0
ENST00000592085.1	649	360.183	0	0
ENST00000617476.1	553	269.737	0	0
ENST00000609808.2	604	320.293	0	0
ENST00000591799.1	567	283.627	0	0
ENST00000423211.1	3208	2912.82	0	0
ENST00000432331.1	340	59.9156	0	0
ENST00000618753.4	2101	1892.81	39.2776	1.56427
ENST00000444663.5	499	216.261	0	0
ENST00000437867.5	266	37.0546	0	0
ENST00000619472.1	746	452.196	0	0
ENST00000415082.1	478	195.406	0	0
ENST00000616366.1	555	271.737	0	0
ENST00000421190.2	3336	3040.82	0	0
ENST00000613838.1	513	230.151	0	0
ENST00000432701.2	978	682.955	0	0
ENST00000607312.1	628	343.045	0	0
ENST00000625145.1	535	251.865	0	0
ENST00000616360.1	2845	2920.92	50.623	1.30648
ENST00000617014.1	1658	1362.82	0	0
ENST00000426509.1	295	25.5839	0	0
ENST00000611081.1	415	132.895	27	15.3154
ENST00000414562.1	2036	1979.2	153.365	5.84134
ENST00000437748.2	315	37.5695	86	172.559
ENST00000610057.1	588	606.917	242	30.058
ENST00000517509.5	3456	3817.82	287.863	5.68388
ENST00000412946.6	744	663.852	106.484	12.0917
ENST00000520622.5	604	310.722	3.10665	0.753693
ENST00000520590.5	873	614.685	123.067	15.0926
ENST00000523506.5	574	353.452	4.66701	0.995364
ENST00000521336.5	759	553.255	148.695	20.2603
ENST00000522859.5	769	480.965	5.07763	0.795833
ENST00000524062.5	2285	2826.97	154.177	4.11123
ENST00000520310.5	563	356.74	0	0
ENST00000520924.5	553	269.737	6.60969	1.8472
ENST00000618947.1	520	237.058	740.842	235.583
ENST00000521507.5	665	519.651	17.2134	2.49707
ENST00000523445.5	856	740.717	227.982	23.2018
ENST00000522845.2	403	121.3	0	0
ENST00000434849.2	2369	2907.71	289.251	7.49891
ENST00000520585.5	818	623.453	69.6473	8.42122
ENST00000522673.5	1519	1764.9	179.761	7.67803
ENST00000519454.5	709	522.007	58.8446	8.49775
ENST00000520432.1	897	899.843	18.8797	1.58162
ENST00000330825.3	2869	3413.23	536.995	11.8598
ENST00000619457.1	372	91.4899	6.78355	5.5893
ENST00000379050.2	631	573.077	0	0
ENST00000420693.1	310	33.7709	6	13.3932
ENST00000506633.1	701	638.297	4	0.472401
ENST00000435067.2	1721	1731.21	2447.33	106.565
ENST00000606351.5	565	300.573	5.34942	1.34162
ENST00000606243.5	2185	2105.18	277.485	9.93631
ENST00000606991.5	3218	3126.16	9.98299	0.240726
ENST00000415033.2	747	490.849	3.93986	0.605072
ENST00000624622.1	4836	4540.82	0	0
ENST00000566370.1	1400	1104.82	0	0
ENST00000598084.6	881	586.193	0	0
ENST00000416521.6	500	217.24	0	0
ENST00000458282.2	558	274.71	0	0
ENST00000593640.5	588	304.511	0	0
ENST00000599175.1	560	276.683	0	0
ENST00000595532.1	1125	829.822	0	0
ENST00000594428.5	390	108.937	28	19.3756
ENST00000594153.1	552	268.737	0	0
ENST00000612699.1	315	37.5695	0	0
ENST00000621879.1	266	37.0546	4	8.13752
ENST00000455126.5	294	25.1705	0	0
ENST00000452352.5	384	103.107	0	0
ENST00000430913.2	429	146.73	1	0.513755
ENST00000417987.1	411	128.999	11.9563	6.9869
ENST00000435617.1	215	91.8421	2	1.64158
ENST00000566385.2	2470	2349.92	83.0164	2.66309
ENST00000423869.1	552	364.203	25	5.17453
ENST00000616786.1	434	151.67	6	2.98212
ENST00000422483.1	542	330.879	8.21066	1.87061
ENST00000433480.2	1143	824.46	29	2.65157
ENST00000436963.1	220	94.1278	0	0
ENST00000613946.1	534	250.865	0	0
ENST00000612996.1	587	303.541	47	11.6723
ENST00000452288.1	413	130.96	3	1.72685
ENST00000425350.1	962	682.593	42	4.63833
ENST00000619666.1	1101	1168.15	29	1.87142
ENST00000615830.1	422	139.786	1	0.539273
ENST00000621282.4	3068	3269.17	537.504	12.3942
ENST00000425586.5	1267	1006.22	10.7156	0.80278
ENST00000235290.7	1739	1045.42	6.90756	0.498088
ENST00000458725.5	1657	989.861	191.2	14.5609
ENST00000433070.6	698	405.601	0	0
ENST00000443587.5	705	294.183	3.0702	0.786726
ENST00000421758.5	692	399.64	0	0
ENST00000449579.1	791	333.982	54.3419	12.2655
ENST00000618151.1	2648	4006.73	3	0.0564424
ENST00000428276.1	731	438.269	0	0
ENST00000413510.3	1806	1539.31	131.525	6.44104
ENST00000631080.2	1707	1316.65	2	0.114507
ENST00000596992.5	794	499.297	0	0
ENST00000629989.2	1265	833.983	202.754	18.3268
ENST00000454605.5	1007	508.549	1	0.148232
ENST00000593750.5	628	343.045	0	0
ENST00000593369.5	648	359.499	0	0
ENST00000601286.5	657	303.464	0	0
ENST00000594244.1	620	295.682	6	1.52968
ENST00000625818.1	465	182.424	3	1.23969
ENST00000563710.5	2743	2447.82	0	0
ENST00000433280.6	800	505.297	0	0
ENST00000569306.1	826	684.203	3	0.330529
ENST00000614264.1	790	495.297	0	0
ENST00000595435.5	758	426.513	0	0
ENST00000593672.5	702	314.584	1.33177	0.319129
ENST00000596050.5	792	497.297	0	0
ENST00000594959.5	829	534.248	0	0
ENST00000595424.5	301	28.2142	0	0
ENST00000598905.1	906	588.146	102.509	13.1387
ENST00000593709.5	648	332.45	15.2791	3.46454
ENST00000434512.1	466	183.424	0	0
ENST00000595997.5	432	149.7	0	0
ENST00000593928.5	596	312.449	0	0
ENST00000601572.5	827	532.248	0	0
ENST00000594358.5	679	387.057	0	0
ENST00000594604.5	918	543.493	4.41689	0.612629
ENST00000594488.5	504	221.196	5.1154	1.74331
ENST00000598864.5	789	494.297	0	0
ENST00000600477.5	572	288.57	0	0
ENST00000593429.5	663	372.158	0	0
ENST00000596180.5	670	415.55	50.1138	9.09092
ENST00000596303.5	558	274.71	0	0
ENST00000597745.5	746	420.444	5.69121	1.0204
ENST00000602089.5	720	427.478	0	0
ENST00000599315.5	780	485.345	0	0
ENST00000601318.1	645	357.094	0	0
ENST00000601034.2	3215	2686.27	534.947	15.0119
ENST00000610618.1	335	55.0618	53.8834	73.7698
ENST00000629988.2	488	205.346	9.80171	3.59824
ENST00000626895.2	527	243.987	0	0
ENST00000630116.2	768	473.62	0	0
ENST00000610018.5	672	380.65	0	0
ENST00000608520.1	832	537.248	0	0
ENST00000618844.1	1793	2064.18	107.591	3.92919
ENST00000456688.2	1181	832.588	1.40873	0.127548
ENST00000627246.2	4008	4462.62	12	0.202706
ENST00000626362.2	654	364.371	0	0
ENST00000629372.1	612	327.876	0	0
ENST00000624532.1	337	57.0164	0	0
ENST00000613982.1	3433	3137.82	0	0
ENST00000451298.1	3796	3359.6	1932.32	43.3577
ENST00000603464.1	852	557.248	0	0
ENST00000614364.1	557	273.71	85	23.41
ENST00000443679.1	285	22.721	0	0
ENST00000418237.5	673	381.428	0	0
ENST00000446689.1	721	428.478	0	0
ENST00000624531.1	3099	2610.84	2	0.0577462
ENST00000342657.7	558	274.71	2.4168	0.663193
ENST00000614537.4	676	325.033	56.8731	13.1902
ENST00000398039.2	825	540.882	397.126	55.3478
ENST00000620372.1	975	566.292	241	32.0812
ENST00000417989.1	577	293.57	0	0
ENST00000625090.1	565	281.627	0	0
ENST00000615176.1	1857	1453.13	6	0.311257
ENST00000569422.1	3163	2435.15	5	0.154781
ENST00000423442.6	1060	764.822	0	0
ENST00000606055.1	425	142.758	0	0
ENST00000427299.6	1030	657.141	0	0
ENST00000607494.5	849	466.386	27.2318	4.40155
ENST00000606706.5	833	459.918	27.7926	4.55536
ENST00000451744.1	1020	637.217	0	0
ENST00000622486.4	845	550.248	0	0
ENST00000616396.1	472	189.406	2	0.795995
ENST00000616578.1	659	368.481	0	0
ENST00000617598.1	809	522.494	1	0.144276
ENST00000610846.1	654	364.371	0	0
ENST00000615202.1	2753	2370.47	89.7781	2.85503
ENST00000454780.2	800	505.297	0	0
ENST00000435636.5	467	184.406	0	0
ENST00000422052.5	428	145.744	0	0
ENST00000432995.1	337	57.0164	0	0
ENST00000428656.1	367	86.5803	0	0
ENST00000423739.1	419	136.828	2	1.10187
ENST00000413402.5	403	121.3	0	0
ENST00000455894.1	324	44.9175	2	3.35652
ENST00000624954.1	3425	3129.82	0	0
ENST00000618872.1	1600	1496.11	1	0.0503862
ENST00000414201.3	704	411.601	0	0
ENST00000472649.2	752	457.934	0	0
ENST00000432697.2	1276	980.822	0	0
ENST00000455977.2	370	89.5447	0	0
ENST00000422527.1	555	271.737	0	0
ENST00000431656.1	376	95.3767	0	0
ENST00000448411.1	433	150.685	0	0
ENST00000438352.1	402	120.337	0	0
ENST00000618134.1	635	348.686	0	0
ENST00000439454.2	693	347.588	2	0.433749
ENST00000444536.1	406	124.227	2	1.21363
ENST00000451570.1	415	132.895	0	0
ENST00000611641.1	1436	976.622	2.00923	0.155088
ENST00000453638.2	390	108.937	0	0
ENST00000418943.1	776	387.145	0	0
ENST00000450029.3	712	346.34	5.55223	1.20848
ENST00000607822.5	2539	4836.9	2.43868	0.0380068
ENST00000606050.1	1525	1414.14	5.19843	0.277111
ENST00000606894.1	737	895.961	86	7.23575
ENST00000456627.1	1878	1510.33	1883.27	93.9972
ENST00000437777.1	496	213.304	0	0
ENST00000430861.1	532	248.889	0	0
ENST00000419371.2	538	254.814	0	0
ENST00000611609.1	162	63.9037	0	0
ENST00000434073.1	479	196.406	0	0
ENST00000456459.1	436	153.655	0	0
ENST00000415120.1	611	326.908	0	0
ENST00000629293.1	3434	2214.01	6	0.20429
ENST00000629570.1	317	39.0931	70	134.981
ENST00000627910.1	461	178.46	0	0
ENST00000433664.1	817	467.915	2	0.322208
ENST00000431686.1	821	352.662	77.2543	16.5134
ENST00000414504.6	1148	1148.23	465.942	30.5899
ENST00000424524.1	1236	940.822	0	0
ENST00000428761.1	948	564.342	66.5234	8.88598
ENST00000624117.1	175	69.298	0	0
ENST00000443621.1	282	22.9329	0	0
ENST00000452852.1	485	202.386	0	0
ENST00000430033.1	557	273.71	0	0
ENST00000624026.1	2130	1834.82	0	0
ENST00000625150.1	448	165.529	1	0.455408
ENST00000419499.1	3340	3113.86	346.117	8.37909
ENST00000325811.1	2328	2719.63	20	0.554363
ENST00000423629.1	727	460.667	43.259	7.07885
ENST00000446691.6	880	585.193	0	0
ENST00000595711.5	823	735.301	14	1.43528
ENST00000594461.2	2371	2075.82	0	0
ENST00000596240.5	802	507.297	0	0
ENST00000451336.2	679	387.057	0	0
ENST00000601480.1	1094	798.822	0	0
ENST00000600832.1	807	512.248	0	0
ENST00000597518.1	868	573.248	0	0
ENST00000434832.1	387	106.023	0	0
ENST00000440094.2	425	142.758	0	0
ENST00000563635.5	4128	4100.01	1231.73	22.6466
ENST00000570285.1	386	105.045	295.084	211.761
ENST00000568302.5	549	265.737	0	0
ENST00000568735.1	467	184.406	3	1.22637
ENST00000422931.2	865	663.84	4.01999	0.456494
ENST00000436872.2	321	42.3473	0	0
ENST00000565815.1	2738	2442.82	0	0
ENST00000448806.2	277	24.1831	0	0
ENST00000613696.1	3585	2819.26	1	0.0267386
ENST00000620512.1	539	255.789	6	1.76825
ENST00000422231.6	519	236.082	0	0
ENST00000450627.6	349	68.7484	0	0
ENST00000448470.2	333	53.1327	0	0
ENST00000593933.1	717	424.56	0	0
ENST00000596342.1	834	487.72	1	0.154562
ENST00000631152.2	412	129.986	0	0
ENST00000630676.2	558	274.71	2	0.548819
ENST00000629771.2	635	421.435	56.7042	10.1428
ENST00000627409.1	602	318.324	0	0
ENST00000428716.2	428	145.744	10	5.17229
ENST00000457528.6	450	167.512	0	0
ENST00000456280.2	493	210.346	0	0
ENST00000422405.1	601	317.324	7	1.66291
ENST00000607862.5	6001	4668.67	1	0.0161466
ENST00000605996.5	792	411.592	3.56154	0.652295
ENST00000606187.5	463	180.46	0.438465	0.183159
ENST00000607205.5	576	292.57	0	0
ENST00000606124.5	573	289.57	0	0
ENST00000606429.5	2418	2122.82	0	0
ENST00000607860.5	577	293.57	0	0
ENST00000607220.5	491	293.787	0	0
ENST00000430549.6	483	200.386	0	0
ENST00000606376.5	570	286.627	0	0
ENST00000560209.6	585	301.541	0	0
ENST00000444769.7	590	306.511	0	0
ENST00000606803.1	552	268.737	0	0
ENST00000560584.2	2225	1929.82	0	0
ENST00000435281.1	902	441.162	202.211	34.5526
ENST00000452933.1	546	262.764	0	0
ENST00000414743.6	459	176.478	0	0
ENST00000438327.2	357	76.6894	0	0
ENST00000435156.1	342	61.8664	0	0
ENST00000607269.1	3491	3195.82	0	0
ENST00000446391.1	376	95.3767	0	0
ENST00000456602.5	1756	1363.27	230.198	12.729
ENST00000606584.5	1030	722.425	52.5961	5.48826
ENST00000606049.1	2427	1785.97	220.542	9.30874
ENST00000607864.1	764	401.841	100.461	18.8459
ENST00000457171.1	431	148.715	0	0
ENST00000620874.1	626	353.187	17.3237	3.69752
ENST00000450187.2	348	67.7621	1.67629	1.86481
ENST00000457858.1	428	145.744	0	0
ENST00000427918.1	890	595.193	0	0
ENST00000627044.1	2242	1946.82	0	0
ENST00000456588.1	657	480.738	38.438	6.02734
ENST00000567258.1	1119	635.958	16	1.89656
ENST00000458480.2	382	101.179	0	0
ENST00000446314.1	613	328.876	12	2.75058
ENST00000433074.1	601	297.679	1	0.253237
ENST00000424926.2	911	766.809	1.00407	0.0987076
ENST00000445967.1	194	81.653	0	0
ENST00000609962.2	278	23.7858	0	0
ENST00000457672.3	597	313.449	0	0
ENST00000607309.1	666	311.118	5.8606	1.42001
ENST00000450888.6	576	292.57	12.2598	3.15883
ENST00000436290.2	1675	1092.91	87.8796	6.06147
ENST00000441617.5	840	455.501	1	0.165495
ENST00000453832.2	827	524.045	84.3674	12.1361
ENST00000606590.1	579	295.57	0	0
ENST00000607405.1	1328	825.097	1	0.0913627
ENST00000422074.2	344	63.8218	0	0
